smiles,Delta_Gibbs
CC1=C(C(=CC=C1)C)N=C(C)C2CCCCC2,-4.6
C1C=CC=C1CCCCC2=CC=CC=C2,-3.4
CC1C(=C(C(=O)S1)C)OCCCC2=CC=CC=C2,-4.3
CC1=CC=C(C=C1)/C=C/CC2=CC=C(C=C2)F,-4.8
COC1=CC=C(C=C1)[C@H]2C[C@@H]2C3=CC=CC=C3,-4.6
C1=CC(C=C1)C/C=C\CC2C=CC=C2,-3.9
C1=CC=C2C(=C1)/C(=C/C3=CC=CS3)/C(=O)S2,-4.4
C1CCC(CC1)C(=O)SC2=C(C(=C(C(=C2F)F)F)F)F,-4.5
C1=CC=C(C=C1)C(=O)SC2=C(C(=C(C(=C2F)F)F)F)F,-4.8
CC1=C(C=C(C=C1)C#N)CC(=O)C2=CC=CC=C2,-4.8
CCOS(=NC1=CC=CC=C1)(=O)C2=CC=CC=C2,-4.2
CC1=CC=C(C=C1)S(=NC2=CC=CC=C2)(=O)OC,-4.5
CC1=CC=C(C=C1)N=S(=O)(C2=CC=C(C=C2)C)OC,-4.7
C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C3=CC4=CC=CC=C4,-4.6
C=C(C1=CCCCC1)S(=O)C2CCCCC2,-4.4
C/S(=C\C(=O)C1=CC=CC=C1)/C2=CC=CC=C2,-4.7
C1=CC=C(C=C1)/C(=C\C(=O)C2=CC=CC=C2)/S,-4.3
[2H]C(=NCC1=CC=CC=C1)C2=CC=CC=C2,-4.2
C1=CC=C(C=C1)C2C=CC2C3=CC=CC=C3,-4.9
CCN(C1=CC=CC=C1)C(=C)C2=CC=CC=C2,-4.6
C1=CC=C(C=C1)C/C=C/SC2=CC=CC=C2,-4.3
C1=CC=C(C=C1)/C=C/SC2=CC=C(C=C2)F,-4.4
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)S2,-4.7
CC1(SCCCS1)CCC2(SCCCS2)C,-3.4
C/C(=N\OC1=CC=CC=C1)/C2=CC=CC=C2,-4.7
C1=CC=C(C=C1)/C=N/OC2=CC=C(C=C2)Cl,-4.4
CC(C)(C1=CC=CC=C1)S(=O)C2=CC=CC=C2,-4.2
C1CSC(=CC(=O)C2=CC=CC=C2Cl)S1,-3.9
C1=CC(=CC=C1CC(=O)C2=CC=C(C=C2)Cl)C#N,-4.6
CC1=CC=C(C=C1)N=CN(C2=CC=C(C=C2)C)O,-5.1
C1=CC(=CC=C1N=CN(C2=CC=C(C=C2)Cl)O)Cl,-4.9
C1CCC(CC1)N=S=NC2CCCCC2,-3.7
C1=CC=C(C=C1)[C+]=N[N-]C2=CC=C(C=C2)Cl,-4.4
C1=CC=C(C=C1)[N-][N+]#CC2=CC=C(C=C2)Cl,-4.1
CC1(CSC(=NC)O1)C2=CC3=CC=CC=C3C=C2,-5.0
C1=CC=C(C=C1)[C@H]([C@H](C2=CC=CC=C2)Br)OO,-4.5
C1=CC=C(C=C1)CCC2=C(C=CC3=C2OC=N3)N=O,-5.0
CC1=CC=C(C=C1)C(=S=O)SC2=CC=CC=C2,-4.4
CC1=CC=C(C=C1)C(SC2=CC=CC=C2)S(=O)C,-4.6
C1=CC=C(C=C1)/C=C/C2C=CC=C2,-4.4
C[N+]1=C(SC2=CC=CC=C21)C3=CC(=CC=C3)Cl,-4.6
CC(C)P(CC1=CC=CC=C1)C2=CC=CC=C2,-4.4
C1C[C@@H]2[C@H](C1)[C@@H]3C[C@H]2C3SC4=CC=CC=C4,-4.3
C1CSC(=CCSC2=CC=CC=C2)SC1,-3.8
CC1=CC=C(C=C1)C#CC2C=CC=C2,-4.6
CC1=CC(=C(C(=C1)C)NC(=S)C2=CC=CC=C2)C,-4.8
C1CSC(SC1)CCSC2=CC=CC=C2,-3.6
C1CC2=CSC=C2CCC3=CSC=C31,-3.8
CN(C1=CC=CC=C1)/C(=C/C2=CC=CC=C2)/Cl,-4.7
C1C2=CC=CC=C2CP(=S)(O1)C3=CC=CC=C3,-5.0
C1C2=CC=CC=C2CP1C3=CC=CC=C3,-4.7
C[C@@]1(C[C@@H](OO1)C2=CC=CC=C2)C3=CC=CC=C3,-5.0
C1CCC(CC1)N=CSC2=CC=CC=C2,-3.5
CC1=CC=C(C=C1)COC2=CC=C(C=C2)CCl,-4.6
CC1[C@H]([C@@H]1C2=CC=CC=C2)C3=CC=CC=C3,-4.9
C1=CC=C(C=C1)C#CC(C2=CC=CC=C2)Cl,-4.7
C1=CC(=CC=C1C(=O)N2C3=C(C=C(C=C3)Cl)N=N2)F,-5.2
CN(C1=CC=CC=C1)P(=O)(C2=CC=CC=C2)I,-4.3
C1CCC2C(C1)C2SC3=CC=CC=C3,-4.2
C[C@H]1[C@H](N1C2=CC=CC=C2)C3=CC=CC=C3,-4.6
[2H][C@@]1([C@H](N1C2=CC=CC=C2)C3=CC=CC=C3)C,-4.6
CC1=CC=C(C=C1)[C@H]2C[C@@H]2C3=CC=C(C=C3)C,-5.0
C[C@]1([C@@](O1)(C)C2=CC=CC=C2)C3=CC=CC=C3,-4.3
C1=CC=C(C=C1)SP2OC3=CC=CC=C3O2,-4.5
C1=CC=C(C=C1)C2C(C2Cl)C3=CC=CC=C3,-4.7
CC1C2=CC=CC=C2P(O1)NC3=CC=CC=C3,-4.7
CC1C=C(SC2=CC=CC=C12)C3=CC=CC=C3,-5.5
CC1=CC(=C(C(=C1)C)C(=S)NC2CCCCC2)C,-4.9
C1=CC=C(C=C1)/C(=C/C2=CC=CC=N2)/C#N,-4.6
C1=CC=CC(C=C1)/C=C/C2=CC=CC=C2,-4.7
C1CCS(C1)(C/C=C/C2=CC=CC=C2)Br,-4.0
CC1=CC=C(C=C1)C(=O)ONC2=CC=CC=C2,-4.6
C1=CC=C(C=C1)CSC(C(F)(Cl)Cl)(F)Cl,-3.9
CC1CSC(S1)(C)/C=C/C2=CC=CC=C2,-4.3
CC1=CC=C(C=C1)C(=NC2=CC=C(C=C2)Cl)C,-4.4
C1CC=C(C1)C(C(C2=CCCC2)(F)F)(F)F,-4.1
COC1=CC=C(C=C1)/C=C/C2C=CC=C2,-4.4
C1=CC(C=C1)/C=C/C2=CC=C(C=C2)I,-4.3
CC1=CC(=CC=C1)NOC(=O)C2=CC=CC=C2,-4.8
CC1=CC=C(C=C1)[S@](=O)C=C2CCCCC2,-4.6
CC1(SCCS1)C2=CC3=CC=CC=C3C=C2,-4.7
C1=CC=C(C=C1)CS(=NCl)(=O)C2=CC=CC=C2,-4.4
CC(=O)O[C@@H](CC1=CC=CC=C1)C2=CC=CC=C2,-4.7
C1CCC(=CC1)C(=O)/C=C/C2=CC=CC=C2,-4.8
CP(/C=C\C1=CC=CC=C1)C2=CC=CC=C2,-3.9
C1=CC=C(C=C1)/C(=C\C#N)/SC2=CC=CC=C2,-4.1
CCS/C(=C\C1=CC=CC=C1)/C2=CC=CC=C2,-4.7
C1CCC(=C(CC2=CC=CC=C2)C#N)CC1,-4.7
C[C@@H]1[C@@H]([C@@]1(C)C2=CC=CC=C2)C3=CC=CC=C3,-4.7
CC1=CC=C(C=C1)C2=N[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3CO2,-4.9
C1CSC/C(=C\C2=CC=CC=C2)/C3=CC=CC=C31,-5.1
CC1C2CC(C1C(=O)OCC3=CC=CC=C3)C=C2,-4.5
C1CC2CC1C3C2C3=CC4=CC=CC=C4,-4.5
CN(C1=CC=CC=C1)P(=O)(C2=CC=CC=C2)Cl,-4.4
C1CC(C=C1)CCC2=CC=CC=C2,-4.0
CC1=CC=C(C=C1)/C=C(\C#N)/C2=CC=C(C=C2)OC,-4.8
C1[C@H]([C@@H]1C2=CC=C(C=C2)Br)C3=CC=CC=C3,-4.7
CC1=CC=C(C=C1)C(=O)/C=C\C2=CC=C(C=C2)F,-4.8
C1CCS(C1)(CC(C2=CC=CC=C2)Cl)Cl,-3.9
C#CSN(CC1=CC=CC=C1)C2=CC=CC=C2,-4.2
CC1=CC=C(C=C1)[N-][N+]#CC2=CC=CC=C2,-4.3
CC1=CC=C(C=C1)C#[N+][N-]C2=CC=CC=C2,-4.2
COC1=CC=CC=C1OP(C2=CC=CC=C2)Br,-4.2
C1=CC=C(C=C1)/C=C/OC2=CC=CC=C2,-4.5
COC(=O)C1=CC=C(C=C1)C(=O)SC2=CC=CC=C2,-4.5
CC1=CC=C(C=C1)C2=CC=C3C=CC=C3C=C2,-5.4
CC1=CC(=C(C(=C1)C)C(=O)OC2CCCC=C2)C,-4.8
CC1CN(C(=NC)S1)P(=S)(C)OC2=CC=CC=C2,-3.9
C[C@@H]1[C@H]2CCCC[C@@H]2N=C(O1)C3=CC=CC=C3,-4.7
C1C=CCC(=C1)CCCC2=CC=CC=C2,-4.4
CO[C@H](C1=CC=CC=C1)[C@@H](C2=CC=CC=C2)F,-4.6
CC1=CC=C(C=C1)C(=C)S(=O)C2=CC=CC=C2,-4.9
CC1=CC=C(C=C1)SC(=S)N2CCCCC2,-4.1
C1CCN(CC1)C(=S)SC2=CC=C(C=C2)Cl,-3.9
CC1=CC=C(C=C1)S(=O)OC2(CCCCC2)C#C,-4.3
C1=CC=C(C=C1)CC(F)SC2=CC=CC=C2,-3.8
COC1=CC=C(C=C1)[N-][N+]#CC2=CC=CC=C2,-4.0
CC(CC1=CC=CC=C1)(C2=CC=CC=C2)OC,-4.5
C1C2C/C(=C\CS(=O)C3=CC=CC=C3)/C1C=C2,-4.6
C1=CC=C(C=C1)CCC(C#N)C2=CC=C(C=C2)F,-4.2
CC1=CC=C(C=C1)[S@](=O)CCC2=CC=CC=C2,-3.9
CC1=CC=C(C=C1)[C@@H]2C[C@H]2C3=CC=C(C=C3)OC,-5.0
CO[C@H](C1=CC=CC=C1)[C@@H](C2=CC=CC=C2)Cl,-4.4
C1=CC=C(C=C1)OC(C2=CC=C(C=C2)Cl)(F)F,-4.6
COC(=O)C1=CC=CC=C1C#CC2=CC=C(C=C2)Cl,-4.8
CC1=CC=C(C=C1)C#CC2=CC=CC=C2C(=O)OC,-4.9
C[C@@H](CC1(SCCS1)C)C2SCCS2,-3.2
C1=CC=C(C=C1)C(C(=O)SC2=CC=CC=C2)Cl,-3.8
C[C@H]1[C@H](N1C2=CC=CC=C2)C3=CC=C(C=C3)Cl,-4.7
CC1=C(CCC1=O)/C=C/SC2=CC=CC=C2,-4.3
COC1=CC=CC=C1/C=C/C2SCCS2,-3.8
C1=CC=C(C=C1)O/C=C/C2=CC=C(C=C2)F,-4.6
C1CC(SC=C1)CSCC2CCC=CS2,-3.2
C1=CC=C(C=C1)CC2(C(O2)Cl)CC3=CC=CC=C3,-4.6
C1=CC=C(C=C1)C(CBr)C(=O)C2=CC=CC=C2,-4.5
C1=CC=C(C=C1)SC(C2=CC=CO2)C(F)(F)F,-4.2
CC/C(=C\C1=CC=CC=C1)/C2SCCS2,-4.2
COC1=CC=CC(=C1)/C=C/C2SCCS2,-4.0
C1CC(=CC2=CC=CC=C21)SC3=CC=CC=C3,-4.9
C1CCC(CC1)C(=O)SC(=O)C2CCCCC2,-4.3
C1=CC(=CC(=C1)Cl)C(=O)SC(=O)C2=CC(=CC=C2)Cl,-4.5
C1=CC(=CC=C1/C(=C(/C2=CC=C(C=C2)F)\S)/S)F,-4.2
CN(C=NC1=CC=CC=C1)C2=CC=C(C=C2)Cl,-4.6
CC1=CC=C(C=C1)N(C)C=NC2=CC=CC=C2,-4.8
CC(=NC1=CC=CC=C1)N(C)C2=CC(=CC=C2)Cl,-4.7
CC(=NC1=CC=CC=C1)N(C)C2=CC=C(C=C2)Cl,-4.6
CC1=CC=C(C=C1)N(C)C(=NC2=CC=CC=C2)C,-4.6
CC1=CC=CC(C1=O)(C)CSC2=CC=CC=C2,-3.8
CC1=CC=C(C=C1)C(C(C2=CC=C(C=C2)C)OC)OC,-4.6
C1CC2C3(C2(C3C1)Br)C#CC4=CC=CC=C4,-4.9
COC(=O)C1=CC=CC=C1/C=C/C2=CC=CC=C2Cl,-4.8
CC1=CC=C(C=C1)S(=O)OCC2=CC=C(C=C2)Br,-4.5
CC1=C(C(=CC=C1)C)OP2SCCCS2,-3.7
CC1=CC=C(C=C1)/C=C/C2(SCCCS2)SC,-4.1
C1=CC=C2C(=C1)C=C(SC2=O)C3=CC=CS3,-4.8
C=CC1=CC=CC=C1CCC2=CC=CC=C2,-4.1
CC1=CC=C(C=C1)C2=NC[C@@H]3[C@@H]4C[C@H]([C@@H]3O2)C=C4,-5.0
COC1=CC=C(C=C1)[S+](C)CC2=CC=CC=C2,-4.5
C1C[C@@H]2C=C[C@H]1[C@H](S2)C(=O)OCC3=CC=CC=C3,-4.5
C1C[C@@H]2C=C[C@H]1[C@@H](S2)C(=O)OCC3=CC=CC=C3,-4.1
CC1=CC(=C(C(=C1)C)N=C(C2=CC=CS2)OC)C,-4.2
C(#CC12C3C4C1C5C4C3C25)C67C8C9C6C1C9C8C71,-4.7
C1=CC=C(C=C1)S/C=C/C2=CC=CO2,-4.0
COC(=O)/C(=C\C1=CC=CC=C1)/C2=CC=C(C=C2)Cl,-4.7
CS/C=C(\C1=CC=CC=C1)/C(=O)C2=CC=CC=C2,-4.5
CC1=CC(=CC(C1=O)(C)/C=C/C2=CC=CC=C2)C,-5.0
CC1=CC(=C(C(=C1)C)/C=[N+](/C2=CC=CC=C2)\[O-])C,-4.5
C1[C@H]([C@@H]1C2=CC=CC=C2)CC3=CC=CC=C3,-4.7
CC1C(SC1=NC(C)C2=CC=CC=C2)C,-4.1
CC(C1CCCCC1)N=CC2CCCCC2,-4.4
CC(=O)C1=CC=C(C=C1)C#CC2=CC=CS2,-4.4
C1=CC=C(C=C1)P2SC3=CC=CC=C3S2,-4.5
COC1=CC=C(C=C1)/C=C/C2SCCS2,-3.9
C1=CC(=CC=C1C=NC2=CC=C(C=C2)C(F)(F)F)F,-4.9
C1=CC(=CC=C1C=NC2=CC=C(C=C2)F)C(F)(F)F,-4.7
C1=CC=C(C=C1)C2=NOC(O2)C3=CC=CC=C3Cl,-4.9
CC1=CC=C(C=C1)/C(=C/C2=CC=CC=C2)/C(=O)OC,-4.8
CC1=CC=C(C=C1)C=NC2=C(C(=C(C(=C2F)F)F)F)F,-4.9
C1C2(COP(=S)(O1)OC2)C(=O)SC3=CC=CC=C3,-4.4
C1=CC=C(C=C1)C[C@H](CC=O)C2=CC=CC=C2,-4.7
C=C(CC1=CC=CC=C1)SC2=CC=CC=C2,-4.5
C1CC2(C1)CSC3=CC=CC=C3SC2,-4.1
CC1C(S1)C2=CC=C(C=C2)OCC3=CC=CC=C3,-4.8
C1C[C@@H]2C[C@H]1C[C@@H]2COSC3=CC=CC=C3,-3.9
CC(=O)OC(CC1=CCCCC1)C2=CC=CC=C2,-4.4
C1CCC(=CC#CC2=CC=CC=C2)C1,-4.4
CC1(SCCS1)CCC2=CC=CC=C2,-3.9
C1CC2CCC1C2=C=C=C3C4CCC3CC4,-4.3
C[C@H]1CC(=CC[C@@H]1C(=O)SC2=CC=CC=C2)C,-4.3
C[C@@H]1[C@@H]2C[C@H]([C@H]1C(=O)SC3=CC=CC=C3)C=C2,-4.5
CC1=CC=C(C=C1)C(=C)N(C)C2=CC=CC=C2,-4.6
C[N+]1=C(SC2=CC=CC=C21)C3CCCCC3,-4.3
C1C(CSC1=O)C(=O)OC2=C(C(=C(C(=C2F)F)F)F)F,-4.3
C1CSC(SC1)C2SC3=C(S2)SC(=O)S3,-3.2
CCOC1=CCCC1CCCC2=CC=CC=C2,-4.3
COC(=NCC1=CC=CC=C1)C2=CC=CC=C2,-4.4
CC1=C[C@H](C[C@@H](C1)OC)CSC2=CC=C(C=C2)C,-4.7
C=CC[N+]1=C(CCCCC1)C#CC2=CC=C(C=C2)Cl,-4.1
CC1=CC=C(C=C1)SC[C@@H]2C[C@H](C[C@H](C2)Cl)OC,-4.3
CC1=CC=C(C=C1)SC[C@@H]2C[C@@H](C[C@H](C2)Cl)OC,-4.2
CC1=CC=C(C=C1)SC[C@H]2C[C@@H](CC(=C)C2)OC,-4.6
CC(=O)[C@]1(C[C@H](SC1)/C=C/C2=CC=CC=C2)C,-4.2
C[C@H]1[C@@](C[C@H](S1)/C=C/C2=CC=CC=C2)(C)C(=O)C,-4.5
C1CSC(S1)C2SC3=C(S2)SC(=O)S3,-3.2
C=C1C2(CCCCC2)OC(=O)N1C3=CC=CC=C3,-4.8
C1=CC=C(C=C1)CC2=CC3=CC=CC=CC3=P2,-5.0
CC(=NC1=CC=CC=C1S)C2=CC=CC=C2,-4.3
CC1C(N1C(=O)C2=CC=CC=C2)(C3=CC=CC=C3)Cl,-5.0
C1CCC(CC1)C(=O)PC(=O)C2CCCCC2,-4.3
C1CC(CC=C1)COCC2=CC=CC=C2,-4.0
C1CSC(=C(C#N)S(=O)C2=CC=CC=C2)S1,-3.6
C1=CC=C(C=C1)CCSC2=CC=C(C=C2)Cl,-3.6
CC1(CCCC(=C)[C@H]1C(=O)SC2=CC=CC=C2)C,-4.1
CN=C/C(=C\C1=CC=CC=C1)/C2=CC=CC=C2,-4.3
CC1=CC=C(C=C1)N=C(C)C2C=CC=C2,-4.4
CC(=NC1=CC=C(C=C1)Cl)C2C=CC=C2,-4.2
CC(=NC1=CC(=CC=C1)Cl)C2C=CC=C2,-4.2
CC1=C(C(=C(C1CCC2=CC=CC=C2)C)C)C,-4.7
C1[C@H](N1C2=CC=C(C=C2)Cl)C3=CC=CC=C3,-4.5
C1CCC(=C(C#CC2=CC=CC=C2)F)CC1,-4.7
CC1=CC(=CC(=C1)OC)C#CC2=CC=CC=C2,-5.1
C1[C@@H](O[C@@H](CC1Cl)C(F)(F)F)CCC2=CC=CC=C2,-5.0
C1=CC=C(C=C1)O/C=C/C2=CC=C(C=C2)Cl,-4.6
CC1=CC=C(C=C1)OS(=O)C2=CC=C(C=C2)C,-4.6
CC1=CC=C(C=C1)S(=O)OC2=C(C=CC=C2C)C,-4.6
CC1=CC=C(C=C1)S(=O)OC2=CC=C(C=C2)Cl,-4.5
CC1=CC=C(C=C1)S(=O)OC2=CC=C(C=C2)OC,-4.6
C1CCC(=CC1)C=NCC2=CC=CC=C2,-4.4
CN(C)C1=CC=C(C=C1)C(=O)SC2=CC=CC=C2,-4.5
[C-]#[N+]C1=CC=CC=C1OC(=O)C2=CC=CC=C2,-4.4
CC1=CC=C(C=C1)S(=O)NC2=C(C=C(C=C2)Cl)C,-5.0
CCC1=CSN=C1OCC2=CC=CC=C2,-4.0
C1=CC=C(C=C1)COC2=NSC=C2I,-3.9
CC1=C(C(=CC=C1)C)N(C)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,-4.7
C1C2=CC=CC=C2C=C1C3=CC=CC=C3C(F)(F)F,-5.3
CC(C)(C1C=CC=C1)PC2=CC=CC=C2,-4.1
CC1=CC(=C(C(=C1)C)PCCC2C=CC=C2)C,-3.6
C1=CC=C(C=C1)PCCC2=CC=CC=C2I,-3.9
CC1=CC=C(C=C1)[S@@](=O)[C@H](C)C2=CC=CC=C2,-4.9
COC1=C(C(=CC=C1)Cl)C#CC2=CC=CC=C2,-4.4
C1=CC(=CC(=C1)F)COC(=O)C2=CC(=CC=C2)F,-4.7
C#CC1=CC=C(C=C1)C#CC2=CC=CS2,-4.0
C1=CC=C(C=C1)C[P-]CC2=CC=CC=C2,-3.6
CCN(C1=CC=C(C=C1)C)C(=O)C2=CC=C(C=C2)C,-4.7
CC1=CC=C(C=C1)C(=O)SC2=CC=C(C=C2)OC,-4.6
CC1CCC=C(C1(C)CCC2=COC=C2)C,-4.1
C1=CC(=CC=C1CSC2=NN=C(O2)C(F)(F)F)Cl,-4.4
C1=CC=C(C(=C1)CSC2=NN=C(O2)C(F)(F)F)Cl,-4.5
CC1=CC=C(C=C1)CSC2=NN=C(O2)C(F)(F)F,-4.5
C1=CC(=CC=C1CSC2=NN=C(O2)C(F)(F)F)F,-4.5
C=C1C2C3C2C3C1SC4=CC=CC=C4,-4.2
CO[C@@H](C1=CC=CC=C1)[C@@H](C2=CC=CC=C2)Cl,-4.4
C1=CC=C(C=C1)SSC(=O)C2=CC=C(C=C2)Cl,-4.1
C1C(N1C2=CC=C(C=C2)Cl)C3=CC=CC=C3,-4.5
C1C(N1C2=CC=C(C=C2)F)C3=CC=CC=C3,-4.5
CC1=CC=C(C=C1)[C@H]2C[C@@H]2C3=CC=CC=C3,-4.8
CC1=CC=C(C=C1)NP2OC3=CC=CC=C3O2,-4.9
CC\1=C(SS/C1=C\C(=O)C2=CC=CC=C2)C,-4.3
CC1=CC=C(C=C1)S(=O)C(=C)C2=CCCCC2,-4.5
C1=CC=C(C=C1)[C@H]([C@H](C(=O)C2=CC=CC=C2)Cl)Cl,-4.5
CC1=CC=C(C=C1)C(=O)[C@@H]([C@@H](C2=CC=CC=C2)Cl)Cl,-4.6
CC1=CC=C(C=C1)[C@@H]([C@H](C(=O)C2=CC=CC=C2)Cl)Cl,-5.2
C1[C@H]([C@]1(C#N)C2=CC=CC=C2)C3=CC=CC=C3,-4.7
CC1=CC=C(C=C1)C2=N[C@H]3[C@H]4C[C@@H]([C@H]3CO2)C=C4,-4.9
CN(C)C1=CC=C(C=C1)CCC2=CC=C(C=C2)F,-4.6
CC1=C(C(=C(C(=C1F)F)CC(=O)C2=CC=CC=C2)F)F,-4.9
C1=CC=C(C=C1)C(=O)CC2=C(C(=C(C(=C2F)F)F)F)F,-4.8
C1CCN(CC1)/C=C/C2=CC=C(C=C2)C(F)(F)F,-4.6
C=CC1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)C=O,-4.8
C1=CC=C(C=C1)/C=[N+](/C2=CC=C(C=C2)C(F)(F)F)\[O-],-5.0
CC1=CC=C(C=C1)[C@@H]2C[C@H]2C3=CC=C(C=C3)Cl,-4.7
C1=CC=C(C=C1)C/C=C(\C2=CC=CC=C2)/F,-4.6
C1CC(CC2=CC=CC=C2C1)C3=CC=CC=C3,-4.8
C1=CC=C(C=C1)COC2=CC(C(C(C2(F)F)(F)F)(F)F)(F)F,-5.1
C1=CC=C(C=C1)/[N+](=C/C2=CC=CC=C2C(F)(F)F)/[O-],-4.5
C1=CC=C(C=C1)CSC(=S)C2=CC=CS2,-3.8
C1=CP(C=C1)CCC2=CC=C(C=C2)Cl,-3.9
CC1CCCC(=C)C1(C)CCC2=COC=C2,-4.3
CC1=CC=C(O1)C/C=C/C2=CC=CC=C2,-4.5
C1C2(CSC(S1)SC2)COCC3=CC=CC=C3,-4.0
C1=CC=C(C=C1)OC(=O)SC2=CC=C(C=C2)Cl,-4.0
C[C@@H]1[C@@H](N1C2=CC=C(C=C2)F)C3=CC=CC=C3,-4.6
C1CCC(CC1)N2CC3=CC=CC=C3SC2=O,-4.7
C1C2=CC=CC=C2SC(=O)N1CC3=CC=CC=C3,-4.6
C1=CC=C(C(=C1)CN2C3=C(C=CC(=C3)Cl)N=N2)Cl,-4.9
C1CCN(C1)C(=O)SCC2=CC=C(C=C2)Cl,-4.1
CC1=CC=C(C=C1)C#CC2=COC=C2,-4.4
CC1=CC=CC=C1CCC2=C(C=CC(=C2)F)C(=O)C,-4.7
COC1=CC=C(C=C1)CC[C@@]23CCC[C@@H]2C3,-4.2
C[C@@H]1CCCC(=O)[C@@]1(C)CSC2=CC=CC=C2,-4.2
CC1=CC=CC=C1C(=C)SCC2=CC=CC=C2,-4.0
C1=CC=C(C=C1)C#CC2=CSC(=N2)Cl,-4.4
C1=CC=C(C=C1)C#CC2=CSC(=N2)I,-4.3
CC1=CC=C(C=C1)C(=O)[C@H]2C[C@@H]2C3=CC=CC=C3,-5.0
C/C=C(/C1=CC=CC=C1)\SC2=CC=CC=C2,-4.4
C1[C@@H]([C@H]1C(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,-4.9
COC(=O)[C@H](C1=CC=CC=C1)SC2=CC=CC=C2,-4.3
C1=CC=C(C=C1)C[C@@H](C2=CC=CC=C2)C(=O)Cl,-4.6
C1=CC=C(C=C1)C[C@H](C2=CC=CC=C2)C(=O)Cl,-4.8
CC1=CC(=CC=C1)[C@@](C)(CC2=CC=CC=C2)C=O,-4.8
C1=CC=C(C=C1)S/C=C/C2=CC=C(C=C2)F,-4.5
C1=CC=C(C=C1)C(=O)CCC2=CC=CC=C2F,-5.1
CC1=CC2=C(C=C1)N=C(O2)C3=CC=C(C=C3)CCl,-4.9
C#COC1=CC=CC=C1C#CC2=CC=CC=C2,-4.5
C1=CC=C(C=C1)C(CC(=O)C2=CC=CC=C2)CF,-4.8
C1=CC(=CC=C1[C@@H]([C@H](C2=CC=C(C=C2)F)Cl)O)F,-4.9
CC(=C1CCC1)CC2=CC=C(C=C2)Cl,-4.3
C1=CC=C(C=C1)/C=C(\F)/SC2=CC=CC=C2,-4.4
C1[C@H]([C@]1(C#N)C2=CC=CC=C2)C3=CC(=CC=C3)F,-4.8
C1CC(OC1)/C=C/C2=CC(=C(C=C2)Cl)Cl,-4.4
C1CSC(SC1)/C=C/C2=CC=C(C=C2)C(F)(F)F,-4.5
C1=CC=NC(=C1)SCC2=C(C(=C(C(=C2F)F)F)F)F,-4.3
CC1=CC=C(S1)C/C=C/C2=CC=CC=C2,-4.4
C1=CC=C(C(=C1)CC2=NC3=CC=CC=C3O2)Cl,-4.8
C=CCCC1=CN=C(O1)/C=C/C2=CC=CC=C2,-4.6
CC1=CC=C(C=C1)[C@H](CCC2=CC=CC=C2)C#N,-4.3
C1=CC=C(C(=C1)CC#N)C#CC2=CC=C(C=C2)Cl,-4.8
CC1=CC=C(C=C1)C#CC2=CC=CC=C2CC#N,-4.9
C1CCC(CC1)/C=C/SC2=CC=CC=N2,-4.1
CC(=O)C1=CC=C(C=C1)C#CC2=CC=C(C=C2)F,-4.7
COC1=CC=CC=C1/C=C/CC2=CC=CC=C2,-4.7
C1=CC=C(C(=C1)NC(=S)C2=CC(=CC=C2)Cl)Cl,-4.7
C=C[C@@H](C1=CC=CS1)SC2=CC=CC=C2,-4.1
CC1(CCCCO1)C2=CC3=CC=CC=C3C=C2,-5.5
C1=CC=C(C(=C1)C=O)C#CC2=CC=CC=C2C(F)(F)F,-5.1
C1[C@@H]2C[C@]([C@H]1C=C2)(C(=O)OCC3=CC=CC=C3)F,-4.3
C1=CC=C(C=C1)/C=C\C(=O)C2=CC=CS2,-3.9
CC1=CC=C(C=C1)/C=N\OCC2=CC=CC=C2,-4.0
C1=CC=C(C=C1)CO/N=C\C2=CSC=C2,-3.9
CC1=CC(=C(C=C1)/C=N\OCC2=CC=CC=C2)C,-4.1
C1=CC=C(C=C1)CO/N=C\C2=CC=CC=C2Cl,-3.9
C=C1C(SC(=O)C2=CC=CC=C12)C3CCCCC3,-5.5
CC1=CC(=C(C=C1)C=O)C#CC2=CC=CC=C2,-4.8
CC1=CC(=C(C=C1)COC(=O)C2CCCCC2)C,-4.8
C1COC(=NC1/C=C/C2=CC=CC=C2)C(Cl)(Cl)Cl,-4.7
COCC1=CC=C(C=C1)C#CC2=CC=CC=C2,-4.5
CC1=CN=NC(=N1)SCC2=CC(=CC=C2)C(F)(F)F,-4.9
CC1=CC(=CC=C1)C(=NCC2=CC=CC=C2)C,-4.7
C1C=CC=CC1C=CC2=CC=CC=C2,-4.5
COC(CC1=CC=C(C=C1)F)C2=CC=C(C=C2)F,-4.5
CC1=CC(=C(C(=C1)C)C2C(O2)C3=CC=CC=C3)C,-5.1
C1=CC=C(C=C1)CCSC2=CC=C(C=C2)F,-3.9
CC1=CC=C(C=C1)C=C(C2=CC=CC=C2)C(=O)C,-4.7
C1=CC(=CC=C1C/C=C/C2=CC=C(C=C2)F)F,-4.8
CC1=CC=C(C=C1)C#CC2=C(C=CC(=C2)F)C(=O)C,-4.8
CCN(C1=CC=C(C=C1)C)C(C)C2=CC=C(C=C2)C,-4.8
